단속건수,위도,경도,대표_단속동,대표_장소
1,36.7596273065132,127.17534778254,목천읍,천안시 목천읍 삼성리 10-1
1,36.7596322139617,127.296382210558,병천면,천안시 병천면 병천리 289-12
1,36.7603233928672,127.178035994189,목천읍,천안시 목천읍 삼성리 9-10
1,36.7604090726692,127.226069610768,목천읍,천안시 목천읍 운전리 518
1,36.7604845272666,127.225863426781,목천읍,천안시 목천읍 운전리 517
1,36.8026115037977,127.164921684324,구성동,천안시 구성동 30-1
1,36.8026632944799,127.140518509805,봉명동,천안시 봉명동 35-15
1,36.8027259963645,127.153087821369,영성동,천안시 영성동 133-18
1,36.8027334793958,127.132116349409,쌍용동,천안시 쌍용동 563
1,36.8028038118573,127.13895558516,봉명동,천안시 봉명동 197-2
1,36.8033370558045,127.142035532945,봉명동,천안시 봉명동 18-24
1,36.8033696343359,127.159215920812,원성동,천안시 원성동 546-1
1,36.8033709081195,127.157378752023,원성동,천안시 원성동 548-5
1,36.8034406357808,127.138097371034,봉명동,천안시 봉명동 40-68
1,36.8034852034026,127.137507470914,봉명동,천안시 봉명동 30-18
1,36.803527150088,127.150423354729,영성동,천안시 영성동 33
1,36.8035463199276,127.153125312462,영성동,천안시 영성동 130
1,36.8035674530673,127.137292356226,봉명동,천안시 봉명동 30-131
1,36.8035722957099,127.139096148556,봉명동,천안시 봉명동 40-63
1,36.8028625127036,127.133653980843,봉명동,천안시 봉명동 217-3
1,36.8028964423204,127.152631531907,영성동,천안시 영성동 6-25
1,36.8168787825262,127.152076267596,신부동,천안시 신부동 370-71
1,36.8168802849433,127.131058223525,봉명동,천안시 봉명동 274
1,36.8168797067979,127.157798895795,신부동,천안시 신부동 472-16
1,36.8022334739929,127.150455337573,영성동,천안시 영성동 87
1,36.8022614474475,127.15352738573,영성동,천안시 영성동 134-8
1,36.8022659310508,127.167690275266,구성동,천안시 구성동 73-6
1,36.8022910732977,127.140036328292,다가동,천안시 다가동 352-11
1,36.8029430442508,127.138637597056,봉명동,천안시 봉명동 30-46
1,36.8029817912422,127.150499494867,영성동,천안시 영성동 44-5
1,36.8030500512413,127.157220656303,원성동,천안시 원성동 559-12
1,36.8031105241339,127.149097136251,사직동,천안시 사직동 59
1,36.8031226690536,127.139303200151,봉명동,천안시 봉명동 31-7
1,36.803191849168,127.138321149539,봉명동,천안시 봉명동 197-8
1,36.8165991969441,127.130923589179,봉명동,천안시 봉명동 277
1,36.8166857259891,127.153299645987,신부동,천안시 신부동 387-171
1,36.8166904674079,127.153466088646,신부동,천안시 신부동 387-99
1,36.8161204586009,127.160806113255,신부동,천안시 신부동 411-7
1,36.8161475350871,127.158356537199,신부동,천안시 신부동 88-10
1,36.8161900150281,127.160011307291,신부동,천안시 신부동 72-77
1,36.8162188364762,127.160623299697,신부동,천안시 신부동 68-2
1,36.816222422854,127.158081433932,신부동,천안시 신부동 87-3
1,36.816382835815,127.159150742548,신부동,천안시 신부동 476-7
1,36.8163838580769,127.130489713178,봉명동,천안시 봉명동 141
1,36.816395851759,127.158986130154,신부동,천안시 신부동 476-1
1,36.8164158303536,127.164894472392,신부동,천안시 신부동 996
1,36.8032436712041,127.150343576249,영성동,천안시 영성동 42
1,36.8158485440858,127.158629160142,신부동,천안시 신부동 88-3
1,36.8159292863428,127.129051017336,봉명동,천안시 봉명동 202
1,36.8159370350529,127.156929723442,신부동,천안시 신부동 419
1,36.8167501455867,127.157988711266,신부동,천안시 신부동 472-8
1,36.8168146132009,127.130549284507,봉명동,천안시 봉명동 146-4
1,36.8168560862294,127.153400182088,신부동,천안시 신부동 371-67
1,36.8019478753949,127.14991321829,사직동,천안시 사직동 174
1,36.8024581472989,127.152556929604,영성동,천안시 영성동 5-3
1,36.802524417545,127.133411465251,봉명동,천안시 봉명동 219
1,36.8169809426321,127.15864830837,신부동,천안시 신부동 473-2
1,36.817049114631,127.131092918934,봉명동,천안시 봉명동 273
1,36.8170704652443,127.150931446176,성황동,천안시 성황동 11-28
1,36.8020467713563,127.150306723728,사직동,천안시 사직동 172-3
1,36.8020697822339,127.168056939468,구성동,천안시 구성동 73-1
1,36.8021034532122,127.153340610883,영성동,천안시 영성동 134-20
1,36.8021838187279,127.139748823714,다가동,천안시 다가동 352-10
1,36.8171197034607,127.15531105816,신부동,천안시 신부동 379
1,36.8171315300916,127.156668108809,신부동,천안시 신부동 386-64
1,36.8171556991345,127.151719065919,신부동,천안시 신부동 370-14
1,36.8167085040116,127.153454917028,신부동,천안시 신부동 387-172
1,36.8167211175079,127.157590556696,신부동,천안시 신부동 89-15
1,36.8167282502041,127.158529210163,신부동,천안시 신부동 473-9
1,36.8174595587034,127.157263683916,신부동,천안시 신부동 465-3
1,36.8174707505315,127.154984949818,신부동,천안시 신부동 457-4
1,36.8174746355104,127.154145161892,신부동,천안시 신부동 457-1
1,36.8176089372853,127.163627193004,신부동,천안시 신부동 989
1,36.8171625071067,127.150901029893,신부동,천안시 신부동 425-11
1,36.8172148247433,127.155614194456,신부동,천안시 신부동 386-158
1,36.8172439596808,127.15399978372,신부동,천안시 신부동 453-11
1,36.8172804274933,127.157732920437,신부동,천안시 신부동 466-8
1,36.8016961720428,127.153324111293,영성동,천안시 영성동 131
1,36.8016958236441,127.155190712415,원성동,천안시 원성동 557-29
1,36.8017237088334,127.150531545898,영성동,천안시 영성동 89
1,36.8017292371184,127.137012972788,봉명동,천안시 봉명동 23-12
1,36.8017847032818,127.13998980016,다가동,천안시 다가동 473
1,36.8017949068171,127.148588659717,사직동,천안시 사직동 217-7
1,36.8018109597785,127.146836717768,사직동,천안시 사직동 239-1
1,36.8018944076862,127.165240286828,구성동,천안시 구성동 60-1
1,36.8015365483455,127.142559646914,다가동,천안시 다가동 361-7
1,36.8015840801246,127.137236934743,다가동,천안시 다가동 424-3
1,36.8015855663141,127.167196425786,구성동,천안시 구성동 69
1,36.8016061614053,127.146890000781,사직동,천안시 사직동 239-9
1,36.8016224807885,127.150628947057,영성동,천안시 영성동 90-10
1,36.8016215127572,127.163900428121,원성동,천안시 원성동 637-14
1,36.8176278314763,127.162729043468,신부동,천안시 신부동 504-22
1,36.8176415850224,127.160965979768,신부동,천안시 신부동 484-7
1,36.8173051418157,127.15504244772,신부동,천안시 신부동 457-5
1,36.8173110943928,127.154900121765,신부동,천안시 신부동 457-6
1,36.8173167742806,127.154759476396,신부동,천안시 신부동 457-7
1,36.8173701231161,127.154202111701,신부동,천안시 신부동 457-10
1,36.8173754506292,127.153217635999,신부동,천안시 신부동 452-7
1,36.8173831089648,127.155784668371,신부동,천안시 신부동 458-8
1,36.8173993058812,127.15281622278,신부동,천안시 신부동 371-95
1,36.8174056048684,127.15656365099,신부동,천안시 신부동 465-11
1,36.817658796965,127.15698860469,신부동,천안시 신부동 464-8
1,36.8176763751921,127.151565874699,신부동,천안시 신부동 388-6
1,36.817683752501,127.154029580829,신부동,천안시 신부동 456-18
1,36.8177198725045,127.153063767306,신부동,천안시 신부동 452-1
1,36.8177212695337,127.152537565119,신부동,천안시 신부동 370-6
1,36.8013750899285,127.13576462136,봉명동,천안시 봉명동 25-28
1,36.8014207125335,127.131978509114,쌍용동,천안시 쌍용동 556-12
1,36.8014289861549,127.13872361475,다가동,천안시 다가동 353-18
1,36.8014313407452,127.146894037022,사직동,천안시 사직동 244-2
1,36.8014368742373,127.138836579431,다가동,천안시 다가동 353-17
1,36.8176199380397,127.160714544437,신부동,천안시 신부동 486-9
1,36.8014881286399,127.146733571971,사직동,천안시 사직동 240-6
1,36.8015081039929,127.140030644706,다가동,천안시 다가동 353-24
1,36.8015139801475,127.139708051555,다가동,천안시 다가동 353-9
1,36.8015155440383,127.13340142331,봉명동,천안시 봉명동 220-1
1,36.8015176236167,127.165520621102,구성동,천안시 구성동 59-9
1,36.817645306542,127.130749296872,봉명동,천안시 봉명동 159-9
1,36.8176454173455,127.156337406397,신부동,천안시 신부동 459-11
1,36.8176472485139,127.154661401336,신부동,천안시 신부동 456-13
1,36.815947487854,127.160841503404,신부동,천안시 신부동 72-67
1,36.815951718288,127.153061815754,성황동,천안시 성황동 8-72
1,36.8160437086331,127.153071861537,성황동,천안시 성황동 8-71
1,36.8035916681388,127.150139303996,사직동,천안시 사직동 2-12
1,36.8035928285808,127.138952640466,봉명동,천안시 봉명동 40-20
1,36.8036178359526,127.150325145889,영성동,천안시 영성동 34-9
1,36.8036297804629,127.137629759716,봉명동,천안시 봉명동 30-149
1,36.8037097493837,127.14996819887,사직동,천안시 사직동 2-7
1,36.8037155341615,127.155083738976,원성동,천안시 원성동 310-3
1,36.8040491130531,127.149463031648,오룡동,천안시 오룡동 189-24
1,36.8040622157978,127.137246847494,봉명동,천안시 봉명동 40-86
